,id,class,cap_shape,cap_surface,cap_color,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,bruises
900,5139,poisonous,knobbed,smooth,red,foul,free,close,narrow,buff,tapering,?,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths,No presenta
901,5179,poisonous,flat,scaly,red,fishy,free,close,narrow,buff,tapering,?,smooth,silky,pink,white,partial,white,one,evanescent,white,several,wood,No presenta
902,2846,edible,flat,fibrous,brown,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,solitary,wood,Bruises
903,4624,poisonous,flat,smooth,buff,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Bruises
904,1285,edible,flat,fibrous,brown,null,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
905,971,edible,flat,fibrous,white,null,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
906,2787,edible,convex,fibrous,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,several,wood,Bruises
907,5704,edible,bell,smooth,brown,null,attached,close,broad,brown,enlarging,?,smooth,smooth,orange,orange,partial,brown,one,pendant,brown,clustered,leaves,No presenta
908,4270,poisonous,bell,smooth,white,null,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,meadows,Bruises
909,6482,edible,flat,smooth,brown,null,attached,close,broad,brown,enlarging,?,smooth,smooth,orange,orange,partial,brown,one,pendant,orange,several,leaves,No presenta
910,5590,poisonous,flat,scaly,red,foul,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves,No presenta
911,1587,edible,convex,fibrous,white,null,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
912,3507,edible,flat,scaly,brown,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,several,wood,Bruises
913,1108,edible,flat,smooth,brown,null,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,No presenta
914,6541,edible,bell,fibrous,green,null,free,crowded,broad,gray,enlarging,?,smooth,smooth,white,white,partial,white,two,pendant,white,scattered,grasses,No presenta
915,3052,edible,flat,fibrous,red,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,solitary,wood,Bruises
916,2392,edible,convex,scaly,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,several,wood,Bruises
917,5287,poisonous,flat,scaly,brown,foul,free,close,narrow,buff,tapering,?,silky,silky,white,pink,partial,white,one,evanescent,white,several,paths,No presenta
918,3499,edible,convex,fibrous,brown,null,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,several,wood,Bruises
919,2959,edible,flat,scaly,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,solitary,wood,Bruises
920,4521,edible,convex,smooth,brown,null,free,close,broad,white,enlarging,?,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Bruises
921,1352,edible,flat,smooth,brown,null,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
922,1126,edible,bell,smooth,white,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Bruises
923,2099,edible,convex,smooth,white,null,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
924,1457,edible,convex,smooth,brown,null,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
925,3585,edible,convex,fibrous,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
926,3243,edible,convex,scaly,green,null,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,solitary,wood,Bruises
927,664,edible,bell,scaly,white,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,Bruises
928,72,edible,flat,scaly,brown,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,paths,Bruises
929,5355,poisonous,flat,scaly,red,spicy,free,close,narrow,buff,tapering,?,silky,silky,pink,pink,partial,white,one,evanescent,white,several,leaves,No presenta
930,2807,edible,convex,fibrous,green,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,solitary,wood,Bruises
931,3273,edible,flat,fibrous,green,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,solitary,wood,Bruises
932,2542,edible,convex,scaly,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,black,several,wood,Bruises
933,5402,poisonous,knobbed,smooth,red,fishy,free,close,narrow,buff,tapering,?,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,No presenta
934,278,edible,convex,scaly,brown,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,paths,Bruises
935,1323,edible,flat,smooth,brown,null,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
936,5662,poisonous,flat,scaly,brown,spicy,free,close,narrow,buff,tapering,?,silky,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
937,2853,edible,flat,fibrous,brown,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,solitary,wood,Bruises
938,1293,edible,convex,scaly,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,brown,several,wood,Bruises
939,1119,edible,convex,fibrous,green,null,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
940,2398,edible,convex,scaly,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
941,3476,edible,flat,scaly,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,wood,Bruises
942,2796,edible,convex,fibrous,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,several,wood,Bruises
943,4792,poisonous,convex,scaly,red,fishy,free,close,narrow,buff,tapering,?,smooth,silky,white,pink,partial,white,one,evanescent,white,several,paths,No presenta
944,3997,poisonous,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,several,paths,No presenta
945,265,edible,convex,scaly,brown,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,paths,Bruises
946,88,edible,convex,scaly,yellow,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,Bruises
947,3183,edible,flat,scaly,green,null,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,wood,Bruises
948,2298,edible,flat,scaly,red,null,free,close,broad,white,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,wood,Bruises
949,5319,poisonous,flat,smooth,red,spicy,free,close,narrow,buff,tapering,?,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves,No presenta
950,2128,edible,convex,scaly,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,several,wood,Bruises
951,4190,poisonous,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,paths,No presenta
952,4385,poisonous,flat,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,wood,No presenta
953,5494,poisonous,convex,smooth,brown,fishy,free,close,narrow,buff,tapering,?,silky,silky,pink,pink,partial,white,one,evanescent,white,several,leaves,No presenta
954,5493,poisonous,flat,smooth,brown,spicy,free,close,narrow,buff,tapering,?,silky,silky,white,pink,partial,white,one,evanescent,white,several,paths,No presenta
955,881,edible,convex,smooth,green,null,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
956,5216,poisonous,convex,scaly,red,spicy,free,close,narrow,buff,tapering,?,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,paths,No presenta
957,4839,poisonous,flat,smooth,buff,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Bruises
958,89,edible,convex,smooth,brown,null,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
959,4536,poisonous,bell,scaly,buff,null,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,meadows,Bruises
960,6575,poisonous,knobbed,scaly,brown,fishy,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves,No presenta
961,4797,poisonous,flat,smooth,white,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Bruises
962,6516,edible,bell,fibrous,green,null,free,crowded,broad,gray,enlarging,?,silky,smooth,white,white,partial,white,two,pendant,white,numerous,grasses,No presenta
963,6095,poisonous,knobbed,scaly,brown,foul,free,close,narrow,buff,tapering,?,silky,silky,white,pink,partial,white,one,evanescent,white,several,leaves,No presenta
964,537,edible,flat,scaly,yellow,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,Bruises
965,1342,edible,flat,smooth,brown,null,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
966,159,edible,bell,smooth,white,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Bruises
967,3296,edible,flat,fibrous,red,null,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,black,several,wood,Bruises
968,5149,poisonous,flat,smooth,brown,spicy,free,close,narrow,buff,tapering,?,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,No presenta
969,4126,poisonous,convex,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,wood,No presenta
970,4980,poisonous,convex,scaly,brown,spicy,free,close,narrow,buff,tapering,?,smooth,silky,white,pink,partial,white,one,evanescent,white,several,leaves,No presenta
971,3222,edible,flat,scaly,brown,null,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,wood,Bruises
972,6479,edible,bell,smooth,brown,null,attached,close,broad,brown,enlarging,?,smooth,smooth,orange,orange,partial,orange,one,pendant,brown,clustered,leaves,No presenta
973,3021,edible,flat,fibrous,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,several,wood,Bruises
974,1153,edible,convex,smooth,white,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,Bruises
975,4253,poisonous,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,paths,No presenta
976,5453,poisonous,knobbed,scaly,brown,foul,free,close,narrow,buff,tapering,?,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves,No presenta
977,5080,edible,bell,smooth,brown,null,attached,close,broad,yellow,enlarging,?,smooth,smooth,orange,orange,partial,brown,one,pendant,brown,clustered,leaves,No presenta
978,1098,edible,convex,smooth,brown,null,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
979,4072,poisonous,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,wood,No presenta
980,233,edible,flat,scaly,yellow,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,Bruises
981,3462,edible,flat,fibrous,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,several,wood,Bruises
982,1763,edible,convex,smooth,white,null,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
983,5636,poisonous,knobbed,scaly,brown,spicy,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
984,5024,edible,flat,scaly,white,null,free,close,narrow,pink,enlarging,?,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,solitary,wood,No presenta
985,4116,poisonous,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,wood,No presenta
986,5240,poisonous,flat,smooth,red,spicy,free,close,narrow,buff,tapering,?,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,No presenta
987,649,edible,flat,fibrous,brown,null,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,No presenta
988,5485,poisonous,flat,smooth,red,spicy,free,close,narrow,buff,tapering,?,silky,smooth,pink,white,partial,white,one,evanescent,white,several,paths,No presenta
989,198,poisonous,convex,smooth,white,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,Bruises
990,5540,poisonous,knobbed,scaly,brown,fishy,free,close,narrow,buff,tapering,?,silky,silky,white,white,partial,white,one,evanescent,white,several,leaves,No presenta
991,1443,edible,convex,fibrous,white,null,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
992,2356,edible,flat,fibrous,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,wood,Bruises
993,2124,edible,convex,fibrous,red,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
994,3080,edible,flat,scaly,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
995,3318,poisonous,convex,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,solitary,wood,No presenta
996,1003,edible,convex,fibrous,white,null,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,No presenta
997,5195,poisonous,knobbed,smooth,red,foul,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths,No presenta
