"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 6.85 PPP","2014",4660.735,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2014",6125.561,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2014",142.421,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2014",539.449,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2014",5443.69,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2014",1933.956,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2014",3509.734,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2014",1047.549,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2014",26.952,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2014",111.52,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2014",909.077,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2014",364.661,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 6.85 PPP","2014",544.416,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2014",5078.012,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2014",115.469,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2014",427.93,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2014",4534.613,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2014",1569.295,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 6.85 PPP","2014",2965.319,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2024",81896.883,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2024",157.244,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2024",519.743,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2024",81219.896,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2024",5088.324,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2024",76131.572,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2023",80930.626,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2023",169.27,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2023",550.466,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2023",80210.89,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2023",5282.748,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2023",74928.142,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2022",81285.514,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2022",195.599,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2022",636.534,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2022",80453.381,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2022",6006.784,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2022",74446.597,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2021",80643.633,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2021",187.754,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2021",611.167,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2021",79844.712,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2021",6124.459,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2021",73720.252,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2020",79137.983,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2020",194.822,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2020",658.29,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2020",78284.871,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2020",7021.222,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2020",71263.649,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2019",81769.314,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2019",177.803,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2019",751.02,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2019",80840.491,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2019",7781.098,
